alpha,run,eps,min_samples,mi_A,mi_B,mi_C,mi_D,polarization_mean
0.13,4,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,5,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,6,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,7,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,8,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,9,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,10,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,11,15.0,5,0.07296369905980518,0.0,0.2566074821496671,0.2566074821496671,0.08876165865957168
0.13,12,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,13,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,14,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,15,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,16,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,17,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,18,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.13,19,15.0,5,0.0339376159527391,0.0,0.25969837444475735,0.25969837444475735,0.2313072289426268
0.14,0,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,1,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,2,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,3,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,4,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,5,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,6,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,7,15.0,5,0.04578887546859876,0.0,0.2270287111695193,0.2270287111695193,0.23966214709452469
0.14,8,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,9,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,10,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,11,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,12,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,13,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,14,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,15,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,16,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,17,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,18,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.14,19,15.0,5,0.06306448256543401,0.0,0.1388348067217601,0.1388348067217601,0.2754826145035339
0.15,0,15.0,5,0.04474269280631386,0.0,0.12507793719545598,0.12507793719545598,0.286085917388116
0.15,1,15.0,5,0.04474269280631386,0.0,0.12507793719545598,0.12507793719545598,0.286085917388116
0.15,2,15.0,5,0.04474269280631386,0.0,0.12507793719545598,0.12507793719545598,0.286085917388116
0.15,3,15.0,5,0.04474269280631386,0.0,0.12507793719545598,0.12507793719545598,0.286085917388116
0.15,4,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,5,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,6,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,7,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,8,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,9,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,10,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,11,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,12,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,13,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,14,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,15,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,16,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,17,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,18,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.15,19,15.0,5,0.08806358237942445,0.05561901831062583,0.07626142409886981,0.12555131867626715,0.41424322211675296
0.16,0,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,1,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,2,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,3,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,4,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,5,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,6,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,7,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,8,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,9,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,10,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,11,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,12,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,13,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,14,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,15,15.0,5,0.1193383336300139,0.023075295622074624,0.31146602239047755,0.331964719598997,0.4758473684848768
0.16,16,15.0,5,0.15865593390882182,0.08722001510469211,0.043125892024420714,0.13526105687328552,0.38990620595855274
0.16,17,15.0,5,0.15865593390882182,0.08722001510469211,0.043125892024420714,0.13526105687328552,0.38990620595855274
0.16,18,15.0,5,0.15865593390882182,0.08722001510469211,0.043125892024420714,0.13526105687328552,0.38990620595855274
0.16,19,15.0,5,0.15865593390882182,0.08722001510469211,0.043125892024420714,0.13526105687328552,0.38990620595855274
0.17,0,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,1,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,2,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,3,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,4,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,5,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,6,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,7,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,8,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,9,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,10,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,11,15.0,5,0.1601507243592048,0.0730527094819128,0.04171398341254253,0.13930821137598665,0.3966506633944991
0.17,12,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,13,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,14,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,15,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,16,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,17,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,18,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.17,19,15.0,5,0.05717857126960085,0.019252247026944228,0.12462960840124013,0.1442055284535736,0.5171569001612248
0.18,0,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,1,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,2,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,3,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,4,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,5,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,6,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,7,15.0,5,0.04117519063996311,0.008661649932161621,0.15525160551813905,0.16628380498472448,0.5177593781665007
0.18,8,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,9,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,10,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,11,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,12,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,13,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,14,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,15,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,16,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,17,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,18,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.18,19,15.0,5,0.08789948356243134,2.0306758662988424e-05,0.15689917771220377,0.15689917771220377,0.481885800994172
0.19,0,15.0,5,0.13859476993197334,0.0,0.29170691567935136,0.29170691567935136,0.4896530082908217
0.19,1,15.0,5,0.13859476993197334,0.0,0.29170691567935136,0.29170691567935136,0.4896530082908217
0.19,2,15.0,5,0.13859476993197334,0.0,0.29170691567935136,0.29170691567935136,0.4896530082908217
0.19,3,15.0,5,0.13859476993197334,0.0,0.29170691567935136,0.29170691567935136,0.4896530082908217
0.19,4,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,5,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,6,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,7,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,8,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,9,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,10,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,11,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,12,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,13,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,14,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,15,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,16,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,17,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,18,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.19,19,15.0,5,0.07017492267086632,0.0,0.1297459700286145,0.1297459700286145,0.548877886823995
0.2,0,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,1,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,2,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,3,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,4,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,5,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,6,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,7,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,8,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,9,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,10,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,11,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,12,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,13,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,14,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,15,15.0,5,0.09007104304553637,0.0238788692754535,0.05900466106782305,0.07734568569856423,0.474380559313049
0.2,16,15.0,5,0.11474699693294198,0.0,0.18043899281709813,0.18043899281709813,0.5286635150708053
0.2,17,15.0,5,0.11474699693294198,0.0,0.18043899281709813,0.18043899281709813,0.5286635150708053
0.2,18,15.0,5,0.11474699693294198,0.0,0.18043899281709813,0.18043899281709813,0.5286635150708053
0.2,19,15.0,5,0.11474699693294198,0.0,0.18043899281709813,0.18043899281709813,0.5286635150708053
0.21,0,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,1,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,2,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,3,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,4,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,5,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,6,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,7,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,8,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,9,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,10,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,11,15.0,5,0.10077558472522738,0.0,0.22722147703367188,0.22722147703367188,0.5408411492745853
0.21,12,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,13,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,14,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,15,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,16,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,17,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,18,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.21,19,15.0,5,0.15653588530629967,0.15653588530629967,0.02385608241245287,0.17736277012712517,0.41115188869449176
0.22,0,15.0,5,0.06889347181171243,0.06889347181171243,0.0584268317068008,0.11974472332360445,0.4258845570749779
0.22,1,15.0,5,0.06889347181171243,0.06889347181171243,0.0584268317068008,0.11974472332360445,0.4258845570749779
0.22,2,15.0,5,0.06889347181171243,0.06889347181171243,0.0584268317068008,0.11974472332360445,0.4258845570749779
