alpha,run,te_delta,substrate_robustness,polarization_mean,variant_te_deltas
1.1,4,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.1,5,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.1,6,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.1,7,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.1,8,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.1,9,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.2000000000000002,0,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,1,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,2,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,3,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,4,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,5,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,6,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,7,0.8115852243298967,0.9998494466318494,0.4744959859651776,"[np.float64(0.8113264780652754), np.float64(0.8113639793621464), np.float64(0.8115909552433723)]"
1.2000000000000002,8,0.8112550206637975,0.9996700636810484,0.46200355794126136,"[np.float64(0.8117155359712293), np.float64(0.8110283364972835), np.float64(0.8110981536819797)]"
1.2000000000000002,9,0.8112550206637975,0.9996700636810484,0.46200355794126136,"[np.float64(0.8117155359712293), np.float64(0.8110283364972835), np.float64(0.8110981536819797)]"
1.3,0,0.8112526903971027,0.9996913195504673,0.4595815862929007,"[np.float64(0.8117395176901456), np.float64(0.8114615822795632), np.float64(0.8110656773347704)]"
1.3,1,0.8112526903971027,0.9996913195504673,0.4595815862929007,"[np.float64(0.8117395176901456), np.float64(0.8114615822795632), np.float64(0.8110656773347704)]"
1.3,2,0.8112526903971027,0.9996913195504673,0.4595815862929007,"[np.float64(0.8117395176901456), np.float64(0.8114615822795632), np.float64(0.8110656773347704)]"
1.3,3,0.8112526903971027,0.9996913195504673,0.4595815862929007,"[np.float64(0.8117395176901456), np.float64(0.8114615822795632), np.float64(0.8110656773347704)]"
1.3,4,0.8112526903971027,0.9996913195504673,0.4595815862929007,"[np.float64(0.8117395176901456), np.float64(0.8114615822795632), np.float64(0.8110656773347704)]"
1.3,5,0.8112526903971027,0.9996913195504673,0.4595815862929007,"[np.float64(0.8117395176901456), np.float64(0.8114615822795632), np.float64(0.8110656773347704)]"
1.3,6,0.8115994349025502,0.9998485166881195,0.5200347214657418,"[np.float64(0.8115384431247479), np.float64(0.8112918672410178), np.float64(0.8113772539874188)]"
1.3,7,0.8115994349025502,0.9998485166881195,0.5200347214657418,"[np.float64(0.8115384431247479), np.float64(0.8112918672410178), np.float64(0.8113772539874188)]"
1.3,8,0.8115994349025502,0.9998485166881195,0.5200347214657418,"[np.float64(0.8115384431247479), np.float64(0.8112918672410178), np.float64(0.8113772539874188)]"
1.3,9,0.8115994349025502,0.9998485166881195,0.5200347214657418,"[np.float64(0.8115384431247479), np.float64(0.8112918672410178), np.float64(0.8113772539874188)]"
1.4000000000000001,0,0.8115866404456865,0.999843589559547,0.5318961367999662,"[np.float64(0.8115397050521788), np.float64(0.8112999528866607), np.float64(0.8113242562531944)]"
1.4000000000000001,1,0.8115866404456865,0.999843589559547,0.5318961367999662,"[np.float64(0.8115397050521788), np.float64(0.8112999528866607), np.float64(0.8113242562531944)]"
1.4000000000000001,2,0.8115866404456865,0.999843589559547,0.5318961367999662,"[np.float64(0.8115397050521788), np.float64(0.8112999528866607), np.float64(0.8113242562531944)]"
1.4000000000000001,3,0.8115866404456865,0.999843589559547,0.5318961367999662,"[np.float64(0.8115397050521788), np.float64(0.8112999528866607), np.float64(0.8113242562531944)]"
1.4000000000000001,4,0.8113727739200673,0.9997146606566311,0.24278884236977646,"[np.float64(0.8111293790106638), np.float64(0.8107472121042687), np.float64(0.810940039667883)]"
1.4000000000000001,5,0.8113727739200673,0.9997146606566311,0.24278884236977646,"[np.float64(0.8111293790106638), np.float64(0.8107472121042687), np.float64(0.810940039667883)]"
1.4000000000000001,6,0.8113727739200673,0.9997146606566311,0.24278884236977646,"[np.float64(0.8111293790106638), np.float64(0.8107472121042687), np.float64(0.810940039667883)]"
1.4000000000000001,7,0.8113727739200673,0.9997146606566311,0.24278884236977646,"[np.float64(0.8111293790106638), np.float64(0.8107472121042687), np.float64(0.810940039667883)]"
1.4000000000000001,8,0.8113727739200673,0.9997146606566311,0.24278884236977646,"[np.float64(0.8111293790106638), np.float64(0.8107472121042687), np.float64(0.810940039667883)]"
1.4000000000000001,9,0.8113727739200673,0.9997146606566311,0.24278884236977646,"[np.float64(0.8111293790106638), np.float64(0.8107472121042687), np.float64(0.810940039667883)]"
1.5,0,0.811384823155624,0.9997029616973242,0.2376914046573109,"[np.float64(0.8111366751768734), np.float64(0.8107227894661926), np.float64(0.8109753696875985)]"
1.5,1,0.811384823155624,0.9997029616973242,0.2376914046573109,"[np.float64(0.8111366751768734), np.float64(0.8107227894661926), np.float64(0.8109753696875985)]"
1.5,2,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,3,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,4,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,5,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,6,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,7,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,8,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.5,9,0.8114155677962133,0.9997824345126662,0.2803729866976844,"[np.float64(0.8116830515801876), np.float64(0.8112281845414836), np.float64(0.8116062163731053)]"
1.6,0,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
1.6,1,0.8114970720827469,0.9997668105793739,0.1737940777011141,"[np.float64(0.8111261815980821), np.float64(0.811483543848575), np.float64(0.811098912181898)]"
